Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=28 : (z,n+p) ; MT=41 : (z,2n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p)
Incident energy ;  ;  ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
54.57159 ;  ;  ;  ;  ;  ; 4.112882 ; 
54.58615 ;  ;  ;  ;  ;  ; 4.559947 ; 
54.6007 ;  ;  ;  ;  ;  ; 5.127863 ; 
54.61526 ;  ;  ;  ;  ;  ; 5.842651 ; 
54.62981 ;  ;  ;  ;  ;  ; 6.730788 ; 
54.64437 ;  ;  ;  ;  ;  ; 7.822113 ; 
54.65892 ;  ;  ;  ;  ;  ; 9.14323 ; 
54.67348 ;  ;  ;  ;  ;  ; 10.72143 ; 
54.68803 ;  ;  ;  ;  ;  ; 12.5747 ; 
54.70259 ;  ;  ;  ;  ;  ; 14.7175 ; 
54.71714 ;  ;  ;  ;  ;  ; 17.14736 ; 
54.74019 ;  ;  ;  ;  ;  ; 21.54718 ; 
54.76324 ;  ;  ;  ;  ;  ; 26.48666 ; 
54.80933 ;  ;  ;  ;  ;  ; 36.83718 ; 
54.83602 ;  ;  ;  ;  ;  ; 42.10177 ; 
54.8627 ;  ;  ;  ;  ;  ; 45.98411 ; 
54.86755 ;  ;  ;  ;  ;  ; 46.49483 ; 
54.88378 ;  ;  ;  ;  ;  ; 47.70322 ; 
54.9 ;  ;  ;  ;  ;  ; 48.09384 ; 
54.92415 ;  ;  ;  ;  ;  ; 47.12555 ; 
54.94275 ;  ;  ;  ;  ;  ; 45.185 ; 
54.96134 ;  ;  ;  ;  ;  ; 42.35416 ; 
54.99226 ;  ;  ;  ;  ;  ; 36.21579 ; 
55.02318 ;  ;  ;  ;  ;  ; 29.21565 ; 
55.05551 ;  ;  ;  ;  ;  ; 22.05679 ; 
55.07167 ;  ;  ;  ;  ;  ; 18.80671 ; 
55.08783 ;  ;  ;  ;  ;  ; 15.86685 ; 
55.10399 ;  ;  ;  ;  ;  ; 13.27144 ; 
55.12015 ;  ;  ;  ;  ;  ; 11.03063 ; 
55.13631 ;  ;  ;  ;  ;  ; 9.135017 ; 
55.15247 ;  ;  ;  ;  ;  ; 7.560811 ; 
55.16372 ;  ;  ;  ;  ;  ; 6.637337 ; 
55.17496 ;  ;  ;  ;  ;  ; 5.841644 ; 
55.18621 ;  ;  ;  ;  ;  ; 5.159166 ; 
55.19745 ;  ;  ;  ;  ;  ; 4.578031 ; 
55.2087 ;  ;  ;  ;  ;  ; 4.084572 ; 
55.21994 ;  ;  ;  ;  ;  ; 3.667803 ; 
55.23118 ;  ;  ;  ;  ;  ; 3.316357 ; 
55.24242 ;  ;  ;  ;  ;  ; 3.020416 ; 
55.25367 ;  ;  ;  ;  ;  ; 2.771074 ; 
55.26491 ;  ;  ;  ;  ;  ; 2.561179 ; 
55.27615 ;  ;  ;  ;  ;  ; 2.383952 ; 
55.28739 ;  ;  ;  ;  ;  ; 2.233836 ; 
55.30988 ;  ;  ;  ;  ;  ; 1.996927 ; 
55.33236 ;  ;  ;  ;  ;  ; 1.821999 ; 
55.35485 ;  ;  ;  ;  ;  ; 1.68953 ; 
55.37733 ;  ;  ;  ;  ;  ; 1.586838 ; 
55.39982 ;  ;  ;  ;  ;  ; 1.505445 ; 
55.4223 ;  ;  ;  ;  ;  ; 1.439926 ; 
55.46727 ;  ;  ;  ;  ;  ; 1.342988 ; 
55.51224 ;  ;  ;  ;  ;  ; 1.278683 ; 
55.5797 ;  ;  ;  ;  ;  ; 1.226038 ; 
55.64715 ;  ;  ;  ;  ;  ; 1.215873 ; 
55.69775 ;  ;  ;  ;  ;  ; 1.234734 ; 
55.74834 ;  ;  ;  ;  ;  ; 1.278786 ; 
55.79894 ;  ;  ;  ;  ;  ; 1.353988 ; 
55.84953 ;  ;  ;  ;  ;  ; 1.471966 ; 
55.87483 ;  ;  ;  ;  ;  ; 1.553549 ; 
55.90013 ;  ;  ;  ;  ;  ; 1.656181 ; 
55.92543 ;  ;  ;  ;  ;  ; 1.787262 ; 
55.95072 ;  ;  ;  ;  ;  ; 1.958155 ; 
55.97602 ;  ;  ;  ;  ;  ; 2.186851 ; 
55.98867 ;  ;  ;  ;  ;  ; 2.331026 ; 
56.00132 ;  ;  ;  ;  ;  ; 2.501076 ; 
56.01397 ;  ;  ;  ;  ;  ; 2.702801 ; 
56.02662 ;  ;  ;  ;  ;  ; 2.943273 ; 
56.03927 ;  ;  ;  ;  ;  ; 3.231012 ; 
56.05191 ;  ;  ;  ;  ;  ; 3.575869 ; 
56.06245 ;  ;  ;  ;  ;  ; 3.915786 ; 
56.07299 ;  ;  ;  ;  ;  ; 4.311649 ; 
56.08353 ;  ;  ;  ;  ;  ; 4.772206 ; 
56.09407 ;  ;  ;  ;  ;  ; 5.307053 ; 
56.10461 ;  ;  ;  ;  ;  ; 5.926545 ; 
56.11515 ;  ;  ;  ;  ;  ; 6.641654 ; 
56.12569 ;  ;  ;  ;  ;  ; 7.463757 ; 
56.13623 ;  ;  ;  ;  ;  ; 8.404353 ; 
56.14677 ;  ;  ;  ;  ;  ; 9.474702 ; 
56.15731 ;  ;  ;  ;  ;  ; 10.68539 ; 
56.16785 ;  ;  ;  ;  ;  ; 12.04584 ; 
56.17839 ;  ;  ;  ;  ;  ; 13.5637 ; 
56.18893 ;  ;  ;  ;  ;  ; 15.24429 ; 
56.19947 ;  ;  ;  ;  ;  ; 17.08993 ; 
56.22055 ;  ;  ;  ;  ;  ; 21.26697 ; 
56.24304 ;  ;  ;  ;  ;  ; 26.36765 ; 
56.26552 ;  ;  ;  ;  ;  ; 31.95437 ; 
56.31049 ;  ;  ;  ;  ;  ; 43.35317 ; 
56.33298 ;  ;  ;  ;  ;  ; 48.34709 ; 
56.35546 ;  ;  ;  ;  ;  ; 52.28416 ; 
56.37773 ;  ;  ;  ;  ;  ; 54.7766 ; 
56.4 ;  ;  ;  ;  ;  ; 55.62254 ; 
56.42498 ;  ;  ;  ;  ;  ; 54.51452 ; 
56.43877 ;  ;  ;  ;  ;  ; 53.01273 ; 
56.45256 ;  ;  ;  ;  ;  ; 50.94484 ; 
56.48014 ;  ;  ;  ;  ;  ; 45.43283 ; 
56.55818 ;  ;  ;  ;  ;  ; 26.01197 ; 
56.579 ;  ;  ;  ;  ;  ; 21.32088 ; 
56.59981 ;  ;  ;  ;  ;  ; 17.202 ; 
56.61022 ;  ;  ;  ;  ;  ; 15.37722 ; 
56.62062 ;  ;  ;  ;  ;  ; 13.71427 ; 
56.63103 ;  ;  ;  ;  ;  ; 12.2079 ; 
56.64143 ;  ;  ;  ;  ;  ; 10.85611 ; 
56.65184 ;  ;  ;  ;  ;  ; 9.649138 ; 
56.66225 ;  ;  ;  ;  ;  ; 8.579507 ; 
56.67266 ;  ;  ;  ;  ;  ; 7.6372 ; 
56.68306 ;  ;  ;  ;  ;  ; 6.812261 ; 
56.69347 ;  ;  ;  ;  ;  ; 6.092139 ; 
56.70387 ;  ;  ;  ;  ;  ; 5.467336 ; 
56.71428 ;  ;  ;  ;  ;  ; 4.926098 ; 
56.72468 ;  ;  ;  ;  ;  ; 4.45947 ; 
56.73509 ;  ;  ;  ;  ;  ; 4.057237 ; 
56.7455 ;  ;  ;  ;  ;  ; 3.711344 ; 
56.75591 ;  ;  ;  ;  ;  ; 3.414076 ; 
56.76631 ;  ;  ;  ;  ;  ; 3.158787 ; 
56.77672 ;  ;  ;  ;  ;  ; 2.938929 ; 
56.78712 ;  ;  ;  ;  ;  ; 2.74965 ; 
56.80793 ;  ;  ;  ;  ;  ; 2.44444 ; 
56.82875 ;  ;  ;  ;  ;  ; 2.213957 ; 
56.84956 ;  ;  ;  ;  ;  ; 2.037547 ; 
56.87037 ;  ;  ;  ;  ;  ; 1.900412 ; 
56.89118 ;  ;  ;  ;  ;  ; 1.792361 ; 
56.912 ;  ;  ;  ;  ;  ; 1.706309 ; 
56.93281 ;  ;  ;  ;  ;  ; 1.637447 ; 
56.97443 ;  ;  ;  ;  ;  ; 1.538477 ; 
57.01606 ;  ;  ;  ;  ;  ; 1.47827 ; 
57.05768 ;  ;  ;  ;  ;  ; 1.44802 ; 
57.10972 ;  ;  ;  ;  ;  ; 1.445927 ; 
57.16175 ;  ;  ;  ;  ;  ; 1.481636 ; 
57.21378 ;  ;  ;  ;  ;  ; 1.558878 ; 
57.26581 ;  ;  ;  ;  ;  ; 1.689513 ; 
57.29183 ;  ;  ;  ;  ;  ; 1.782485 ; 
57.31784 ;  ;  ;  ;  ;  ; 1.901311 ; 
57.34386 ;  ;  ;  ;  ;  ; 2.05566 ; 
57.36987 ;  ;  ;  ;  ;  ; 2.26045 ; 
57.39589 ;  ;  ;  ;  ;  ; 2.539347 ; 
57.4089 ;  ;  ;  ;  ;  ; 2.717206 ; 
57.4219 ;  ;  ;  ;  ;  ; 2.928157 ; 
57.43491 ;  ;  ;  ;  ;  ; 3.179783 ; 
57.44792 ;  ;  ;  ;  ;  ; 3.480589 ; 
57.46093 ;  ;  ;  ;  ;  ; 3.840736 ; 
57.47393 ;  ;  ;  ;  ;  ; 4.271589 ; 
57.48434 ;  ;  ;  ;  ;  ; 4.676632 ; 
57.49475 ;  ;  ;  ;  ;  ; 5.143107 ; 
57.50516 ;  ;  ;  ;  ;  ; 5.678986 ; 
57.51556 ;  ;  ;  ;  ;  ; 6.291988 ; 
57.52597 ;  ;  ;  ;  ;  ; 6.991843 ; 
57.53637 ;  ;  ;  ;  ;  ; 7.785728 ; 
57.54678 ;  ;  ;  ;  ;  ; 8.683416 ; 
57.55718 ;  ;  ;  ;  ;  ; 9.690797 ; 
57.56759 ;  ;  ;  ;  ;  ; 10.81645 ; 
57.578 ;  ;  ;  ;  ;  ; 12.06469 ; 
57.59881 ;  ;  ;  ;  ;  ; 14.93876 ; 
57.61962 ;  ;  ;  ;  ;  ; 18.31114 ; 
57.64043 ;  ;  ;  ;  ;  ; 22.12938 ; 
57.72368 ;  ;  ;  ;  ;  ; 38.77081 ; 
57.74189 ;  ;  ;  ;  ;  ; 41.71779 ; 
57.7601 ;  ;  ;  ;  ;  ; 44.03304 ; 
57.78005 ;  ;  ;  ;  ;  ; 45.67932 ; 
57.8 ;  ;  ;  ;  ;  ; 46.27822 ; 
57.81519 ;  ;  ;  ;  ;  ; 46.00358 ; 
57.83037 ;  ;  ;  ;  ;  ; 45.11294 ; 
57.85776 ;  ;  ;  ;  ;  ; 42.10426 ; 
57.88515 ;  ;  ;  ;  ;  ; 37.69148 ; 
57.93056 ;  ;  ;  ;  ;  ; 28.89222 ; 
57.95326 ;  ;  ;  ;  ;  ; 24.51391 ; 
57.97596 ;  ;  ;  ;  ;  ; 20.51121 ; 
57.98857 ;  ;  ;  ;  ;  ; 18.51736 ; 
58.00118 ;  ;  ;  ;  ;  ; 16.71363 ; 
58.01379 ;  ;  ;  ;  ;  ; 15.11232 ; 
58.0264 ;  ;  ;  ;  ;  ; 13.72009 ; 
58.03901 ;  ;  ;  ;  ;  ; 12.53927 ; 
58.05162 ;  ;  ;  ;  ;  ; 11.56945 ; 
58.06423 ;  ;  ;  ;  ;  ; 10.80905 ; 
58.07684 ;  ;  ;  ;  ;  ; 10.25701 ; 
58.09009 ;  ;  ;  ;  ;  ; 9.902681 ; 
58.10333 ;  ;  ;  ;  ;  ; 9.785443 ; 
58.11657 ;  ;  ;  ;  ;  ; 9.917305 ; 
58.12981 ;  ;  ;  ;  ;  ; 10.31905 ; 
58.14306 ;  ;  ;  ;  ;  ; 11.02222 ; 
58.1563 ;  ;  ;  ;  ;  ; 12.06816 ; 
58.16954 ;  ;  ;  ;  ;  ; 13.51225 ; 
58.18278 ;  ;  ;  ;  ;  ; 15.42255 ; 
58.19603 ;  ;  ;  ;  ;  ; 17.88212 ; 
58.20927 ;  ;  ;  ;  ;  ; 20.98013 ; 
58.22251 ;  ;  ;  ;  ;  ; 24.82067 ; 
58.23575 ;  ;  ;  ;  ;  ; 29.51229 ; 
58.249 ;  ;  ;  ;  ;  ; 35.16928 ; 
58.26224 ;  ;  ;  ;  ;  ; 41.88737 ; 
58.27548 ;  ;  ;  ;  ;  ; 49.76129 ; 
58.28872 ;  ;  ;  ;  ;  ; 58.85938 ; 
58.30134 ;  ;  ;  ;  ;  ; 68.70439 ; 
58.31395 ;  ;  ;  ;  ;  ; 79.68111 ; 
58.32656 ;  ;  ;  ;  ;  ; 91.75048 ; 
58.33917 ;  ;  ;  ;  ;  ; 104.8179 ; 
58.36439 ;  ;  ;  ;  ;  ; 133.3051 ; 
58.38961 ;  ;  ;  ;  ;  ; 163.3296 ; 
58.40474 ;  ;  ;  ;  ;  ; 181.0407 ; 
58.42871 ;  ;  ;  ;  ;  ; 206.7962 ; 
58.45267 ;  ;  ;  ;  ;  ; 227.4533 ; 
58.46654 ;  ;  ;  ;  ;  ; 236.1686 ; 
58.4804 ;  ;  ;  ;  ;  ; 242.0601 ; 
58.5 ;  ;  ;  ;  ;  ; 245.1506 ; 
58.5049 ;  ;  ;  ;  ;  ; 244.9325 ; 
58.52161 ;  ;  ;  ;  ;  ; 241.2274 ; 
58.53832 ;  ;  ;  ;  ;  ; 233.1462 ; 
58.55703 ;  ;  ;  ;  ;  ; 219.4906 ; 
58.57573 ;  ;  ;  ;  ;  ; 201.9054 ; 
58.61003 ;  ;  ;  ;  ;  ; 163.3235 ; 
58.64433 ;  ;  ;  ;  ;  ; 122.8349 ; 
58.66304 ;  ;  ;  ;  ;  ; 102.1975 ; 
58.68175 ;  ;  ;  ;  ;  ; 83.48732 ; 
58.70046 ;  ;  ;  ;  ;  ; 67.10347 ; 
58.70981 ;  ;  ;  ;  ;  ; 59.84638 ; 
58.71916 ;  ;  ;  ;  ;  ; 53.21432 ; 
58.72852 ;  ;  ;  ;  ;  ; 47.19113 ; 
58.73787 ;  ;  ;  ;  ;  ; 41.77065 ; 
58.74723 ;  ;  ;  ;  ;  ; 36.91494 ; 
58.75658 ;  ;  ;  ;  ;  ; 32.60256 ; 
58.76594 ;  ;  ;  ;  ;  ; 28.78843 ; 
58.77529 ;  ;  ;  ;  ;  ; 25.4424 ; 
58.78464 ;  ;  ;  ;  ;  ; 22.52066 ; 
58.79399 ;  ;  ;  ;  ;  ; 19.98365 ; 
58.80335 ;  ;  ;  ;  ;  ; 17.79043 ; 
58.8127 ;  ;  ;  ;  ;  ; 15.90848 ; 
58.82206 ;  ;  ;  ;  ;  ; 14.29862 ; 
58.83141 ;  ;  ;  ;  ;  ; 12.93173 ; 
58.84077 ;  ;  ;  ;  ;  ; 11.77506 ; 
58.85012 ;  ;  ;  ;  ;  ; 10.80426 ; 
58.85947 ;  ;  ;  ;  ;  ; 9.994122 ; 
58.86882 ;  ;  ;  ;  ;  ; 9.323741 ; 
58.87818 ;  ;  ;  ;  ;  ; 8.774518 ; 
58.88753 ;  ;  ;  ;  ;  ; 8.33225 ; 
58.89689 ;  ;  ;  ;  ;  ; 7.983146 ; 
58.90624 ;  ;  ;  ;  ;  ; 7.717512 ; 
58.92495 ;  ;  ;  ;  ;  ; 7.404486 ; 
58.94365 ;  ;  ;  ;  ;  ; 7.351172 ; 
58.95691 ;  ;  ;  ;  ;  ; 7.462366 ; 
58.97016 ;  ;  ;  ;  ;  ; 7.699924 ; 
58.98341 ;  ;  ;  ;  ;  ; 8.073235 ; 
58.99666 ;  ;  ;  ;  ;  ; 8.597491 ; 
59.00991 ;  ;  ;  ;  ;  ; 9.293504 ; 
59.02316 ;  ;  ;  ;  ;  ; 10.18745 ; 
59.03641 ;  ;  ;  ;  ;  ; 11.31047 ; 
59.04966 ;  ;  ;  ;  ;  ; 12.69809 ; 
59.06292 ;  ;  ;  ;  ;  ; 14.39065 ; 
59.07617 ;  ;  ;  ;  ;  ; 16.42669 ; 
59.08942 ;  ;  ;  ;  ;  ; 18.84869 ; 
59.10267 ;  ;  ;  ;  ;  ; 21.69598 ; 
59.11592 ;  ;  ;  ;  ;  ; 25.00308 ; 
59.12917 ;  ;  ;  ;  ;  ; 28.79649 ; 
59.14242 ;  ;  ;  ;  ;  ; 33.09119 ; 
59.15567 ;  ;  ;  ;  ;  ; 37.88708 ; 
59.17906 ;  ;  ;  ;  ;  ; 47.50701 ; 
59.20245 ;  ;  ;  ;  ;  ; 58.34796 ; 
59.24922 ;  ;  ;  ;  ;  ; 81.45356 ; 
59.27572 ;  ;  ;  ;  ;  ; 93.41647 ; 
59.30222 ;  ;  ;  ;  ;  ; 102.8818 ; 
59.3241 ;  ;  ;  ;  ;  ; 107.9604 ; 
59.34598 ;  ;  ;  ;  ;  ; 110.0553 ; 
59.35 ;  ;  ;  ;  ;  ; 110.0953 ; 
59.36208 ;  ;  ;  ;  ;  ; 109.5647 ; 
59.37415 ;  ;  ;  ;  ;  ; 108.0741 ; 
59.39919 ;  ;  ;  ;  ;  ; 102.1329 ; 
59.42423 ;  ;  ;  ;  ;  ; 92.97034 ; 
59.46392 ;  ;  ;  ;  ;  ; 74.38272 ; 
59.50361 ;  ;  ;  ;  ;  ; 54.6958 ; 
59.52112 ;  ;  ;  ;  ;  ; 46.62859 ; 
59.53863 ;  ;  ;  ;  ;  ; 39.24851 ; 
59.55614 ;  ;  ;  ;  ;  ; 32.67631 ; 
59.57365 ;  ;  ;  ;  ;  ; 26.96528 ; 
59.59116 ;  ;  ;  ;  ;  ; 22.11204 ; 
59.60867 ;  ;  ;  ;  ;  ; 18.07003 ; 
59.61743 ;  ;  ;  ;  ;  ; 16.32938 ; 
59.62618 ;  ;  ;  ;  ;  ; 14.76345 ; 
59.63493 ;  ;  ;  ;  ;  ; 13.35826 ; 
59.64368 ;  ;  ;  ;  ;  ; 12.10157 ; 
59.65302 ;  ;  ;  ;  ;  ; 10.91019 ; 
59.66236 ;  ;  ;  ;  ;  ; 9.859356 ; 
59.6717 ;  ;  ;  ;  ;  ; 8.934895 ; 
59.68104 ;  ;  ;  ;  ;  ; 8.123312 ; 
59.69038 ;  ;  ;  ;  ;  ; 7.411955 ; 
59.69972 ;  ;  ;  ;  ;  ; 6.789109 ; 
59.70906 ;  ;  ;  ;  ;  ; 6.244043 ; 
59.71839 ;  ;  ;  ;  ;  ; 5.767509 ; 
59.73707 ;  ;  ;  ;  ;  ; 4.983559 ; 
59.75574 ;  ;  ;  ;  ;  ; 4.379444 ; 
59.77442 ;  ;  ;  ;  ;  ; 3.909238 ; 
59.79309 ;  ;  ;  ;  ;  ; 3.539384 ; 
59.81177 ;  ;  ;  ;  ;  ; 3.244316 ; 
59.83045 ;  ;  ;  ;  ;  ; 3.00593 ; 
59.84913 ;  ;  ;  ;  ;  ; 2.811013 ; 
59.8678 ;  ;  ;  ;  ;  ; 2.650156 ; 
59.90515 ;  ;  ;  ;  ;  ; 2.404968 ; 
59.9425 ;  ;  ;  ;  ;  ; 2.235805 ; 
59.97052 ;  ;  ;  ;  ;  ; 2.147728 ; 
59.99853 ;  ;  ;  ;  ;  ; 2.088489 ; 
60.02655 ;  ;  ;  ;  ;  ; 2.056545 ; 
60.05456 ;  ;  ;  ;  ;  ; 2.052616 ; 
60.09192 ;  ;  ;  ;  ;  ; 2.097406 ; 
60.1106 ;  ;  ;  ;  ;  ; 2.146549 ; 
60.12927 ;  ;  ;  ;  ;  ; 2.219049 ; 
60.14795 ;  ;  ;  ;  ;  ; 2.321752 ; 
60.16663 ;  ;  ;  ;  ;  ; 2.464525 ; 
60.18531 ;  ;  ;  ;  ;  ; 2.661601 ; 
60.20398 ;  ;  ;  ;  ;  ; 2.93291 ; 
60.22266 ;  ;  ;  ;  ;  ; 3.306483 ; 
60.232 ;  ;  ;  ;  ;  ; 3.542812 ; 
60.24134 ;  ;  ;  ;  ;  ; 3.819527 ; 
60.25068 ;  ;  ;  ;  ;  ; 4.143088 ; 
60.26002 ;  ;  ;  ;  ;  ; 4.520753 ; 
60.26936 ;  ;  ;  ;  ;  ; 4.960596 ; 
60.27869 ;  ;  ;  ;  ;  ; 5.470916 ; 
60.28803 ;  ;  ;  ;  ;  ; 6.062466 ; 
60.29737 ;  ;  ;  ;  ;  ; 6.745121 ; 
60.30671 ;  ;  ;  ;  ;  ; 7.529876 ; 
60.31604 ;  ;  ;  ;  ;  ; 8.427161 ; 
60.32538 ;  ;  ;  ;  ;  ; 9.450612 ; 
60.33472 ;  ;  ;  ;  ;  ; 10.61107 ; 
60.34406 ;  ;  ;  ;  ;  ; 11.92 ; 
60.35339 ;  ;  ;  ;  ;  ; 13.38656 ; 
60.36857 ;  ;  ;  ;  ;  ; 16.13703 ; 
60.38374 ;  ;  ;  ;  ;  ; 19.36426 ; 
60.39892 ;  ;  ;  ;  ;  ; 23.08981 ; 
60.41409 ;  ;  ;  ;  ;  ; 27.30495 ; 
60.42927 ;  ;  ;  ;  ;  ; 31.98528 ; 
60.44444 ;  ;  ;  ;  ;  ; 37.06461 ; 
60.47479 ;  ;  ;  ;  ;  ; 48.03121 ; 
60.50514 ;  ;  ;  ;  ;  ; 59.09855 ; 
60.53549 ;  ;  ;  ;  ;  ; 68.80573 ; 
60.55883 ;  ;  ;  ;  ;  ; 74.38765 ; 
60.57239 ;  ;  ;  ;  ;  ; 76.61442 ; 
60.58594 ;  ;  ;  ;  ;  ; 77.98792 ; 
60.6 ;  ;  ;  ;  ;  ; 78.45937 ; 
60.61125 ;  ;  ;  ;  ;  ; 78.1235 ; 
60.63001 ;  ;  ;  ;  ;  ; 76.18339 ; 
60.64877 ;  ;  ;  ;  ;  ; 72.64622 ; 
60.67504 ;  ;  ;  ;  ;  ; 65.48426 ; 
60.70131 ;  ;  ;  ;  ;  ; 56.57068 ; 
60.74729 ;  ;  ;  ;  ;  ; 39.72601 ; 
60.77028 ;  ;  ;  ;  ;  ; 31.89341 ; 
60.79326 ;  ;  ;  ;  ;  ; 24.97415 ; 
60.80558 ;  ;  ;  ;  ;  ; 21.70856 ; 
60.81789 ;  ;  ;  ;  ;  ; 18.77105 ; 
60.83021 ;  ;  ;  ;  ;  ; 16.15596 ; 
60.84252 ;  ;  ;  ;  ;  ; 13.85791 ; 
60.85484 ;  ;  ;  ;  ;  ; 11.85667 ; 
60.86715 ;  ;  ;  ;  ;  ; 10.13405 ; 
60.87946 ;  ;  ;  ;  ;  ; 8.663691 ; 
60.89177 ;  ;  ;  ;  ;  ; 7.41933 ; 
60.90409 ;  ;  ;  ;  ;  ; 6.373566 ; 
60.9164 ;  ;  ;  ;  ;  ; 5.502138 ; 
60.92871 ;  ;  ;  ;  ;  ; 4.779635 ; 
60.94102 ;  ;  ;  ;  ;  ; 4.183548 ; 
60.95334 ;  ;  ;  ;  ;  ; 3.693305 ; 
60.96565 ;  ;  ;  ;  ;  ; 3.291905 ; 
60.97796 ;  ;  ;  ;  ;  ; 2.963553 ; 
60.99027 ;  ;  ;  ;  ;  ; 2.695212 ; 
61.00177 ;  ;  ;  ;  ;  ; 2.489093 ; 
61.01326 ;  ;  ;  ;  ;  ; 2.318611 ; 
61.02475 ;  ;  ;  ;  ;  ; 2.177549 ; 
61.03624 ;  ;  ;  ;  ;  ; 2.061028 ; 
61.05923 ;  ;  ;  ;  ;  ; 1.886853 ; 
61.08221 ;  ;  ;  ;  ;  ; 1.774642 ; 
61.1052 ;  ;  ;  ;  ;  ; 1.712821 ; 
61.12818 ;  ;  ;  ;  ;  ; 1.697555 ; 
61.15117 ;  ;  ;  ;  ;  ; 1.730881 ; 
61.17415 ;  ;  ;  ;  ;  ; 1.819684 ; 
61.18647 ;  ;  ;  ;  ;  ; 1.893796 ; 
61.19878 ;  ;  ;  ;  ;  ; 1.988903 ; 
61.2111 ;  ;  ;  ;  ;  ; 2.107387 ; 
61.22341 ;  ;  ;  ;  ;  ; 2.251373 ; 
61.23573 ;  ;  ;  ;  ;  ; 2.4234 ; 
61.24804 ;  ;  ;  ;  ;  ; 2.62535 ; 
61.26035 ;  ;  ;  ;  ;  ; 2.859226 ; 
61.27266 ;  ;  ;  ;  ;  ; 3.126455 ; 
61.29729 ;  ;  ;  ;  ;  ; 3.763657 ; 
61.32192 ;  ;  ;  ;  ;  ; 4.532558 ; 
61.34655 ;  ;  ;  ;  ;  ; 5.411189 ; 
61.37117 ;  ;  ;  ;  ;  ; 6.35655 ; 
61.40729 ;  ;  ;  ;  ;  ; 7.730387 ; 
61.42535 ;  ;  ;  ;  ;  ; 8.34388 ; 
61.44341 ;  ;  ;  ;  ;  ; 8.865202 ; 
61.45654 ;  ;  ;  ;  ;  ; 9.16932 ; 
61.47827 ;  ;  ;  ;  ;  ; 9.50634 ; 
61.5 ;  ;  ;  ;  ;  ; 9.611354 ; 
61.52148 ;  ;  ;  ;  ;  ; 9.476934 ; 
61.54296 ;  ;  ;  ;  ;  ; 9.116061 ; 
61.55961 ;  ;  ;  ;  ;  ; 8.698541 ; 
61.57626 ;  ;  ;  ;  ;  ; 8.182092 ; 
61.60956 ;  ;  ;  ;  ;  ; 6.948395 ; 
61.67011 ;  ;  ;  ;  ;  ; 4.570727 ; 
61.68525 ;  ;  ;  ;  ;  ; 4.038661 ; 
61.70039 ;  ;  ;  ;  ;  ; 3.550514 ; 
61.71553 ;  ;  ;  ;  ;  ; 3.11061 ; 
61.73066 ;  ;  ;  ;  ;  ; 2.720904 ; 
61.74277 ;  ;  ;  ;  ;  ; 2.444667 ; 
61.75488 ;  ;  ;  ;  ;  ; 2.19905 ; 
61.76699 ;  ;  ;  ;  ;  ; 1.982439 ; 
61.7791 ;  ;  ;  ;  ;  ; 1.792828 ; 
61.79121 ;  ;  ;  ;  ;  ; 1.627957 ; 
61.80332 ;  ;  ;  ;  ;  ; 1.485435 ; 
61.81543 ;  ;  ;  ;  ;  ; 1.362849 ; 
61.82754 ;  ;  ;  ;  ;  ; 1.257838 ; 
61.83965 ;  ;  ;  ;  ;  ; 1.168164 ; 
61.85176 ;  ;  ;  ;  ;  ; 1.091748 ; 
61.87598 ;  ;  ;  ;  ;  ; 0.9713349 ; 
61.9002 ;  ;  ;  ;  ;  ; 0.8839025 ; 
61.92441 ;  ;  ;  ;  ;  ; 0.819872 ; 
61.94863 ;  ;  ;  ;  ;  ; 0.7722576 ; 
61.97285 ;  ;  ;  ;  ;  ; 0.7362527 ; 
62.02129 ;  ;  ;  ;  ;  ; 0.6869822 ; 
62.06973 ;  ;  ;  ;  ;  ; 0.6566988 ; 
62.11816 ;  ;  ;  ;  ;  ; 0.638422 ; 
62.1666 ;  ;  ;  ;  ;  ; 0.6288224 ; 
62.21504 ;  ;  ;  ;  ;  ; 0.6262939 ; 
62.27862 ;  ;  ;  ;  ;  ; 0.6327159 ; 
62.34219 ;  ;  ;  ;  ;  ; 0.6505852 ; 
62.40577 ;  ;  ;  ;  ;  ; 0.6821261 ; 
62.46934 ;  ;  ;  ;  ;  ; 0.7321333 ; 
62.50113 ;  ;  ;  ;  ;  ; 0.7668477 ; 
62.53292 ;  ;  ;  ;  ;  ; 0.8107688 ; 
62.56471 ;  ;  ;  ;  ;  ; 0.8677447 ; 
62.59649 ;  ;  ;  ;  ;  ; 0.9448539 ; 
62.61239 ;  ;  ;  ;  ;  ; 0.9949101 ; 
62.62828 ;  ;  ;  ;  ;  ; 1.056018 ; 
62.64418 ;  ;  ;  ;  ;  ; 1.132182 ; 
62.66007 ;  ;  ;  ;  ;  ; 1.228806 ; 
62.67597 ;  ;  ;  ;  ;  ; 1.353653 ; 
62.69186 ;  ;  ;  ;  ;  ; 1.517025 ; 
62.70775 ;  ;  ;  ;  ;  ; 1.733069 ; 
62.7157 ;  ;  ;  ;  ;  ; 1.866546 ; 
62.72364 ;  ;  ;  ;  ;  ; 2.020393 ; 
