Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=102 : (z,γ) ; MT=103 : (z,p) ; MT=107 : (z,α)
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
6946.509 ;  ;  ; 0.006241854 ;  ; 1.106394E-9
6949.828 ;  ;  ; 0.006836783 ;  ; 1.106922E-9
6953.147 ;  ;  ; 0.007521273 ;  ; 1.107451E-9
6956.466 ;  ;  ; 0.008314363 ;  ; 1.10798E-9
6959.904 ;  ;  ; 0.009276425 ;  ; 1.108527E-9
6963.342 ;  ;  ; 0.01041631 ;  ; 1.109075E-9
6966.78 ;  ;  ; 0.01178073 ;  ; 1.109622E-9
6970.218 ;  ;  ; 0.0134327 ;  ; 1.11017E-9
6973.656 ;  ;  ; 0.01545401 ;  ; 1.110718E-9
6977.094 ;  ;  ; 0.0179345 ;  ; 1.111265E-9
6978.813 ;  ;  ; 0.01942045 ;  ; 1.111539E-9
6980.532 ;  ;  ; 0.02109932 ;  ; 1.111813E-9
6982.251 ;  ;  ; 0.02300337 ;  ; 1.112087E-9
6983.11 ;  ;  ; 0.02405405 ;  ; 1.112223E-9
6983.969 ;  ;  ; 0.0251794 ;  ; 1.11236E-9
6984.429 ;  ;  ; 0.02581512 ;  ; 1.112433E-9
6984.888 ;  ;  ; 0.02647393 ;  ; 1.112507E-9
6985.348 ;  ;  ; 0.02715996 ;  ; 1.11258E-9
6985.807 ;  ;  ; 0.02787155 ;  ; 1.112653E-9
6986.267 ;  ;  ; 0.02861323 ;  ; 1.112726E-9
6986.726 ;  ;  ; 0.0293833 ;  ; 1.112799E-9
6986.956 ;  ;  ; 0.02978095 ;  ; 1.112836E-9
6987.185 ;  ;  ; 0.03018497 ;  ; 1.112872E-9
6987.415 ;  ;  ; 0.0305991 ;  ; 1.112909E-9
6987.644 ;  ;  ; 0.03101997 ;  ; 1.112945E-9
6987.881 ;  ;  ; 0.03146477 ;  ; 1.112983E-9
6988.118 ;  ;  ; 0.03191922 ;  ; 1.113021E-9
6988.355 ;  ;  ; 0.0323836 ;  ; 1.113059E-9
6988.474 ;  ;  ; 0.03262061 ;  ; 1.113078E-9
6988.592 ;  ;  ; 0.0328582 ;  ; 1.113096E-9
6988.726 ;  ;  ; 0.03313118 ;  ; 1.113118E-9
6988.859 ;  ;  ; 0.0334055 ;  ; 1.113139E-9
6988.963 ;  ;  ; 0.03362239 ;  ; 1.113156E-9
6989.005 ;  ;  ; 0.03371058 ;  ; 1.113162E-9
6989.012 ;  ;  ; 0.03372531 ;  ; 1.113163E-9
6989.029 ;  ;  ; 0.03376113 ;  ; 1.113166E-9
6989.046 ;  ;  ; 0.03379701 ;  ; 1.113169E-9
6989.086 ;  ;  ; 0.03388164 ;  ; 1.113175E-9
6989.126 ;  ;  ; 0.0339666 ;  ; 1.113181E-9
6989.245 ;  ;  ; 0.03422125 ;  ; 1.1132E-9
6989.363 ;  ;  ; 0.03447659 ;  ; 1.113219E-9
6989.526 ;  ;  ; 0.03483404 ;  ; 1.113245E-9
6989.689 ;  ;  ; 0.03519709 ;  ; 1.113271E-9
6989.852 ;  ;  ; 0.03556584 ;  ; 1.113297E-9
6990.015 ;  ;  ; 0.03594041 ;  ; 1.113323E-9
6990.238 ;  ;  ; 0.03646253 ;  ; 1.113359E-9
6990.46 ;  ;  ; 0.03699369 ;  ; 1.113394E-9
6990.682 ;  ;  ; 0.03753655 ;  ; 1.113429E-9
6990.904 ;  ;  ; 0.03809143 ;  ; 1.113465E-9
6991.127 ;  ;  ; 0.0386613 ;  ; 1.1135E-9
6991.349 ;  ;  ; 0.03924141 ;  ; 1.113536E-9
6991.571 ;  ;  ; 0.03983467 ;  ; 1.113571E-9
6991.793 ;  ;  ; 0.04044147 ;  ; 1.113606E-9
6992.016 ;  ;  ; 0.04106508 ;  ; 1.113642E-9
6992.238 ;  ;  ; 0.04170031 ;  ; 1.113677E-9
6992.682 ;  ;  ; 0.04301576 ;  ; 1.113748E-9
6993.127 ;  ;  ; 0.04439754 ;  ; 1.113819E-9
6993.571 ;  ;  ; 0.04584351 ;  ; 1.113889E-9
6994.016 ;  ;  ; 0.04736459 ;  ; 1.11396E-9
6994.46 ;  ;  ; 0.04895871 ;  ; 1.114031E-9
6994.905 ;  ;  ; 0.05063824 ;  ; 1.114102E-9
6995.349 ;  ;  ; 0.05240129 ;  ; 1.114173E-9
6995.675 ;  ;  ; 0.05375485 ;  ; 1.114225E-9
6996.001 ;  ;  ; 0.05516133 ;  ; 1.114277E-9
6996.653 ;  ;  ; 0.05814444 ;  ; 1.11438E-9
6997.305 ;  ;  ; 0.06137531 ;  ; 1.114484E-9
6997.957 ;  ;  ; 0.06488207 ;  ; 1.114588E-9
6998.609 ;  ;  ; 0.06869692 ;  ; 1.114692E-9
6999.261 ;  ;  ; 0.07285686 ;  ; 1.114796E-9
6999.913 ;  ;  ; 0.07740454 ;  ; 1.114899E-9
7000.565 ;  ;  ; 0.08238938 ;  ; 1.115003E-9
7001.217 ;  ;  ; 0.08786884 ;  ; 1.115107E-9
7001.869 ;  ;  ; 0.09391006 ;  ; 1.115211E-9
7002.521 ;  ;  ; 0.1005919 ;  ; 1.115315E-9
7003.173 ;  ;  ; 0.1080072 ;  ; 1.115419E-9
7003.825 ;  ;  ; 0.1162664 ;  ; 1.115523E-9
7004.477 ;  ;  ; 0.1255008 ;  ; 1.115626E-9
7005.129 ;  ;  ; 0.1358682 ;  ; 1.11573E-9
7005.781 ;  ;  ; 0.1475589 ;  ; 1.115834E-9
7006.433 ;  ;  ; 0.1608038 ;  ; 1.115938E-9
7007.085 ;  ;  ; 0.1758853 ;  ; 1.116042E-9
7007.737 ;  ;  ; 0.1931511 ;  ; 1.116146E-9
7008.389 ;  ;  ; 0.2130317 ;  ; 1.11625E-9
7009.041 ;  ;  ; 0.2360645 ;  ; 1.116353E-9
7009.693 ;  ;  ; 0.262924 ;  ; 1.116457E-9
7010.345 ;  ;  ; 0.294462 ;  ; 1.116561E-9
7010.997 ;  ;  ; 0.3317584 ;  ; 1.116665E-9
7011.649 ;  ;  ; 0.3761834 ;  ; 1.116769E-9
7011.975 ;  ;  ; 0.4015944 ;  ; 1.116821E-9
7012.301 ;  ;  ; 0.4294697 ;  ; 1.116873E-9
7012.627 ;  ;  ; 0.4600941 ;  ; 1.116924E-9
7012.953 ;  ;  ; 0.493783 ;  ; 1.116976E-9
7013.279 ;  ;  ; 0.5308823 ;  ; 1.117028E-9
7013.605 ;  ;  ; 0.5717666 ;  ; 1.11708E-9
7013.931 ;  ;  ; 0.616835 ;  ; 1.117132E-9
7014.257 ;  ;  ; 0.6665035 ;  ; 1.117184E-9
7014.583 ;  ;  ; 0.7211917 ;  ; 1.117236E-9
7014.909 ;  ;  ; 0.7813047 ;  ; 1.117288E-9
7015.235 ;  ;  ; 0.8472067 ;  ; 1.11734E-9
7015.561 ;  ;  ; 0.919187 ;  ; 1.117392E-9
7015.887 ;  ;  ; 0.9974175 ;  ; 1.117444E-9
7016.212 ;  ;  ; 1.081634 ;  ; 1.117495E-9
7016.788 ;  ;  ; 1.245325 ;  ; 1.117587E-9
7017.364 ;  ;  ; 1.42419 ;  ; 1.117679E-9
7018.516 ;  ;  ; 1.795306 ;  ; 1.117862E-9
7019.092 ;  ;  ; 1.962477 ;  ; 1.117954E-9
7019.668 ;  ;  ; 2.097033 ;  ; 1.118046E-9
7020.244 ;  ;  ; 2.18455 ;  ; 1.118138E-9
7020.82 ;  ;  ; 2.214796 ;  ; 1.118229E-9
7021.278 ;  ;  ; 2.195265 ;  ; 1.118302E-9
7021.906 ;  ;  ; 2.108848 ;  ; 1.118402E-9
7022.533 ;  ;  ; 1.965251 ;  ; 1.118502E-9
7023.161 ;  ;  ; 1.782363 ;  ; 1.118602E-9
7023.788 ;  ;  ; 1.580879 ;  ; 1.118702E-9
7025.043 ;  ;  ; 1.187663 ;  ; 1.118902E-9
7025.67 ;  ;  ; 1.017093 ;  ; 1.119002E-9
7026.297 ;  ;  ; 0.869403 ;  ; 1.119102E-9
7026.774 ;  ;  ; 0.7723106 ;  ; 1.119178E-9
7027.251 ;  ;  ; 0.6874858 ;  ; 1.119254E-9
7027.728 ;  ;  ; 0.6137248 ;  ; 1.11933E-9
7028.204 ;  ;  ; 0.5498386 ;  ; 1.119406E-9
7028.681 ;  ;  ; 0.4942743 ;  ; 1.119482E-9
7029.158 ;  ;  ; 0.4459906 ;  ; 1.119557E-9
7029.635 ;  ;  ; 0.4039358 ;  ; 1.119633E-9
7030.111 ;  ;  ; 0.3672702 ;  ; 1.119709E-9
7030.588 ;  ;  ; 0.3350606 ;  ; 1.119785E-9
7031.065 ;  ;  ; 0.3067269 ;  ; 1.119861E-9
7031.542 ;  ;  ; 0.2817094 ;  ; 1.119937E-9
7032.018 ;  ;  ; 0.2595803 ;  ; 1.120013E-9
7032.972 ;  ;  ; 0.2222335 ;  ; 1.120165E-9
7033.925 ;  ;  ; 0.1922853 ;  ; 1.120317E-9
7034.697 ;  ;  ; 0.172186 ;  ; 1.12044E-9
7035.469 ;  ;  ; 0.1550491 ;  ; 1.120563E-9
7036.241 ;  ;  ; 0.1403352 ;  ; 1.120686E-9
7037.013 ;  ;  ; 0.1276175 ;  ; 1.120809E-9
7037.785 ;  ;  ; 0.1165509 ;  ; 1.120932E-9
7038.557 ;  ;  ; 0.1068541 ;  ; 1.121055E-9
7040.1 ;  ;  ; 0.09072709 ;  ; 1.1213E-9
7041.644 ;  ;  ; 0.07793479 ;  ; 1.121546E-9
7043.188 ;  ;  ; 0.06764839 ;  ; 1.121792E-9
7044.732 ;  ;  ; 0.05926381 ;  ; 1.122038E-9
7046.275 ;  ;  ; 0.05234599 ;  ; 1.122284E-9
7047.638 ;  ;  ; 0.0471925 ;  ; 1.122501E-9
7049.0 ;  ;  ; 0.04276533 ;  ; 1.122718E-9
7050.362 ;  ;  ; 0.03893167 ;  ; 1.122935E-9
7051.724 ;  ;  ; 0.03559025 ;  ; 1.123152E-9
7053.086 ;  ;  ; 0.032661 ;  ; 1.123369E-9
7054.448 ;  ;  ; 0.0300821 ;  ; 1.123586E-9
7057.172 ;  ;  ; 0.02578786 ;  ; 1.12402E-9
7059.896 ;  ;  ; 0.02233833 ;  ; 1.124453E-9
7062.62 ;  ;  ; 0.01952239 ;  ; 1.124887E-9
7065.344 ;  ;  ; 0.01720622 ;  ; 1.125321E-9
7068.068 ;  ;  ; 0.01527875 ;  ; 1.125755E-9
7070.429 ;  ;  ; 0.01385842 ;  ; 1.126131E-9
7072.79 ;  ;  ; 0.01262717 ;  ; 1.126507E-9
7075.151 ;  ;  ; 0.01155285 ;  ; 1.126883E-9
7077.512 ;  ;  ; 0.01060991 ;  ; 1.127259E-9
7082.234 ;  ;  ; 0.009039829 ;  ; 1.128011E-9
7086.955 ;  ;  ; 0.007794176 ;  ; 1.128763E-9
7091.677 ;  ;  ; 0.006789283 ;  ; 1.129515E-9
7096.399 ;  ;  ; 0.005979988 ;  ; 1.130267E-9
7101.121 ;  ;  ; 0.005293791 ;  ; 1.13102E-9
7105.842 ;  ;  ; 0.004720072 ;  ; 1.131771E-9
7110.201 ;  ;  ; 0.004271219 ;  ; 1.132466E-9
7114.56 ;  ;  ; 0.003882933 ;  ; 1.13316E-9
7118.919 ;  ;  ; 0.003543633 ;  ; 1.133854E-9
7123.277 ;  ;  ; 0.003247328 ;  ; 1.134548E-9
7131.995 ;  ;  ; 0.00275802 ;  ; 1.135937E-9
7140.712 ;  ;  ; 0.002369993 ;  ; 1.137325E-9
7149.43 ;  ;  ; 0.002059619 ;  ; 1.138714E-9
7158.147 ;  ;  ; 0.001805595 ;  ; 1.140102E-9
7166.864 ;  ;  ; 0.001600041 ;  ; 1.14149E-9
7175.581 ;  ;  ; 0.001422652 ;  ; 1.142879E-9
7183.572 ;  ;  ; 0.00128836 ;  ; 1.144152E-9
7191.563 ;  ;  ; 0.001170339 ;  ; 1.145424E-9
7199.554 ;  ;  ; 0.001066229 ;  ; 1.146697E-9
7207.545 ;  ;  ; 9.778112E-4 ;  ; 1.147969E-9
7223.527 ;  ;  ; 8.290067E-4 ;  ; 1.150515E-9
7239.508 ;  ;  ; 7.130255E-4 ;  ; 1.153061E-9
7255.49 ;  ;  ; 6.187548E-4 ;  ; 1.155606E-9
7271.472 ;  ;  ; 5.426666E-4 ;  ; 1.158152E-9
7287.454 ;  ;  ; 4.7987E-4 ;  ; 1.160697E-9
7303.435 ;  ;  ; 4.271443E-4 ;  ; 1.163242E-9
7319.417 ;  ;  ; 3.841339E-4 ;  ; 1.165788E-9
7335.399 ;  ;  ; 3.462349E-4 ;  ; 1.168334E-9
7351.381 ;  ;  ; 3.129676E-4 ;  ; 1.170879E-9
7367.363 ;  ;  ; 2.854782E-4 ;  ; 1.173425E-9
7399.327 ;  ;  ; 2.394295E-4 ;  ; 1.178515E-9
7431.29 ;  ;  ; 2.043061E-4 ;  ; 1.183607E-9
7463.254 ;  ;  ; 1.760597E-4 ;  ; 1.188697E-9
7495.217 ;  ;  ; 1.536273E-4 ;  ; 1.193788E-9
7527.181 ;  ;  ; 1.35298E-4 ;  ; 1.19888E-9
7559.144 ;  ;  ; 1.19983E-4 ;  ; 1.20397E-9
7589.655 ;  ;  ; 1.080627E-4 ;  ; 1.20883E-9
7620.166 ;  ;  ; 9.775501E-5 ;  ; 1.21369E-9
7650.677 ;  ;  ; 8.896498E-5 ;  ; 1.218549E-9
7681.187 ;  ;  ; 8.108301E-5 ;  ; 1.223409E-9
7711.698 ;  ;  ; 7.447905E-5 ;  ; 1.228268E-9
7742.209 ;  ;  ; 6.867382E-5 ;  ; 1.233128E-9
7772.72 ;  ;  ; 6.340024E-5 ;  ; 1.237988E-9
7803.23 ;  ;  ; 5.891976E-5 ;  ; 1.242847E-9
7864.252 ;  ;  ; 5.118984E-5 ;  ; 1.252566E-9
7925.273 ;  ;  ; 4.51018E-5 ;  ; 1.262285E-9
7986.294 ;  ;  ; 4.007638E-5 ;  ; 1.272004E-9
8047.315 ;  ;  ; 3.589578E-5 ;  ; 1.281723E-9
8122.866 ;  ;  ; 3.179579E-5 ;  ; 1.293756E-9
8198.416 ;  ;  ; 2.840824E-5 ;  ; 1.305789E-9
8236.192 ;  ;  ; 2.684592E-5 ;  ; 1.311806E-9
8273.967 ;  ;  ; 2.559003E-5 ;  ; 1.317823E-9
8349.517 ;  ;  ; 2.323131E-5 ;  ; 1.329856E-9
8425.068 ;  ;  ; 2.124464E-5 ;  ; 1.341889E-9
8500.618 ;  ;  ; 1.960632E-5 ;  ; 1.353922E-9
8576.168 ;  ;  ; 1.821606E-5 ;  ; 1.365955E-9
8651.718 ;  ;  ; 1.70136E-5 ;  ; 1.377988E-9
8802.819 ;  ;  ; 1.506894E-5 ;  ; 1.402054E-9
8878.369 ;  ;  ; 1.429504E-5 ;  ; 1.414088E-9
8953.919 ;  ;  ; 1.368834E-5 ;  ; 1.426121E-9
9105.02 ;  ;  ; 1.258978E-5 ;  ; 1.450187E-9
9256.12 ;  ;  ; 1.178267E-5 ;  ; 1.474253E-9
9442.09 ;  ;  ; 1.115985E-5 ;  ; 1.503873E-9
9628.06 ;  ;  ; 1.087599E-5 ;  ; 1.533493E-9
9814.03 ;  ;  ; 1.095511E-5 ;  ; 1.563113E-9
9907.015 ;  ;  ; 1.116014E-5 ;  ; 1.577923E-9
10000.0 ;  ;  ; 1.150768E-5 ;  ; 1.592733E-9
10076.65 ;  ;  ; 1.193552E-5 ;  ; 1.604942E-9
10153.3 ;  ;  ; 1.252537E-5 ;  ; 1.61715E-9
10229.95 ;  ;  ; 1.332803E-5 ;  ; 1.629358E-9
10268.27 ;  ;  ; 1.380599E-5 ;  ; 1.635462E-9
10306.59 ;  ;  ; 1.442229E-5 ;  ; 1.641565E-9
10344.92 ;  ;  ; 1.50804E-5 ;  ; 1.64767E-9
10383.24 ;  ;  ; 1.593184E-5 ;  ; 1.653773E-9
10421.56 ;  ;  ; 1.688893E-5 ;  ; 1.659877E-9
10459.88 ;  ;  ; 1.805703E-5 ;  ; 1.66598E-9
10498.21 ;  ;  ; 1.941016E-5 ;  ; 1.672085E-9
10536.53 ;  ;  ; 2.110847E-5 ;  ; 1.678189E-9
10574.85 ;  ;  ; 2.319942E-5 ;  ; 1.684292E-9
10613.17 ;  ;  ; 2.582071E-5 ;  ; 1.690395E-9
10642.98 ;  ;  ; 2.837864E-5 ;  ; 1.695143E-9
10672.79 ;  ;  ; 3.152489E-5 ;  ; 1.699891E-9
10702.6 ;  ;  ; 3.542829E-5 ;  ; 1.704639E-9
10717.5 ;  ;  ; 3.758147E-5 ;  ; 1.707012E-9
10732.4 ;  ;  ; 4.01408E-5 ;  ; 1.709385E-9
10762.21 ;  ;  ; 4.63959E-5 ;  ; 1.714134E-9
10777.12 ;  ;  ; 5.022137E-5 ;  ; 1.716508E-9
10792.02 ;  ;  ; 5.462389E-5 ;  ; 1.718881E-9
10806.93 ;  ;  ; 5.972852E-5 ;  ; 1.721256E-9
10821.83 ;  ;  ; 6.567981E-5 ;  ; 1.723629E-9
10836.73 ;  ;  ; 7.268283E-5 ;  ; 1.726002E-9
10851.63 ;  ;  ; 8.104558E-5 ;  ; 1.728375E-9
10865.47 ;  ;  ; 9.0464E-5 ;  ; 1.73058E-9
10879.31 ;  ;  ; 1.018671E-4 ;  ; 1.732784E-9
10893.15 ;  ;  ; 1.151928E-4 ;  ; 1.734988E-9
10906.99 ;  ;  ; 1.32096E-4 ;  ; 1.737193E-9
10920.83 ;  ;  ; 1.531935E-4 ;  ; 1.739397E-9
10927.75 ;  ;  ; 1.658241E-4 ;  ; 1.7405E-9
10934.67 ;  ;  ; 1.802326E-4 ;  ; 1.741602E-9
10941.59 ;  ;  ; 1.967162E-4 ;  ; 1.742704E-9
10948.51 ;  ;  ; 2.156042E-4 ;  ; 1.743806E-9
10955.43 ;  ;  ; 2.373805E-4 ;  ; 1.744908E-9
10962.34 ;  ;  ; 2.627389E-4 ;  ; 1.746008E-9
10969.8 ;  ;  ; 2.952687E-4 ;  ; 1.747196E-9
10977.25 ;  ;  ; 3.344809E-4 ;  ; 1.748383E-9
10984.7 ;  ;  ; 3.823149E-4 ;  ; 1.74957E-9
10992.15 ;  ;  ; 4.399614E-4 ;  ; 1.750756E-9
10999.6 ;  ;  ; 5.136049E-4 ;  ; 1.751943E-9
11003.33 ;  ;  ; 5.577664E-4 ;  ; 1.752537E-9
11007.05 ;  ;  ; 6.078386E-4 ;  ; 1.75313E-9
11010.78 ;  ;  ; 6.652396E-4 ;  ; 1.753724E-9
11014.5 ;  ;  ; 7.311038E-4 ;  ; 1.754316E-9
11018.23 ;  ;  ; 8.076143E-4 ;  ; 1.75491E-9
11021.95 ;  ;  ; 8.967085E-4 ;  ; 1.755503E-9
11025.95 ;  ;  ; 0.001010237 ;  ; 1.75614E-9
11029.94 ;  ;  ; 0.001146662 ;  ; 1.756775E-9
11033.93 ;  ;  ; 0.001313013 ;  ; 1.757411E-9
11037.92 ;  ;  ; 0.001517547 ;  ; 1.758046E-9
11041.92 ;  ;  ; 0.00177345 ;  ; 1.758683E-9
11043.92 ;  ;  ; 0.001928023 ;  ; 1.759002E-9
11045.91 ;  ;  ; 0.002103137 ;  ; 1.759319E-9
11047.91 ;  ;  ; 0.002304516 ;  ; 1.759637E-9
11049.9 ;  ;  ; 0.002535239 ;  ; 1.759954E-9
11051.9 ;  ;  ; 0.002804138 ;  ; 1.760273E-9
11053.89 ;  ;  ; 0.003116826 ;  ; 1.76059E-9
11056.02 ;  ;  ; 0.003513686 ;  ; 1.760929E-9
11058.15 ;  ;  ; 0.003992106 ;  ; 1.761269E-9
11060.28 ;  ;  ; 0.004575943 ;  ; 1.761608E-9
11062.41 ;  ;  ; 0.005297208 ;  ; 1.761947E-9
11064.54 ;  ;  ; 0.006201369 ;  ; 1.762286E-9
11065.61 ;  ;  ; 0.006746397 ;  ; 1.762457E-9
11066.67 ;  ;  ; 0.007362292 ;  ; 1.762626E-9
11067.74 ;  ;  ; 0.008075963 ;  ; 1.762796E-9
11068.8 ;  ;  ; 0.008892562 ;  ; 1.762965E-9
11069.86 ;  ;  ; 0.009841633 ;  ; 1.763134E-9
11070.92 ;  ;  ; 0.01095347 ;  ; 1.763302E-9
11072.06 ;  ;  ; 0.01237664 ;  ; 1.763484E-9
11073.19 ;  ;  ; 0.01408409 ;  ; 1.763664E-9
11074.32 ;  ;  ; 0.01617649 ;  ; 1.763844E-9
11075.45 ;  ;  ; 0.01878058 ;  ; 1.764024E-9
11076.02 ;  ;  ; 0.0203443 ;  ; 1.764115E-9
11076.58 ;  ;  ; 0.02208368 ;  ; 1.764204E-9
11077.15 ;  ;  ; 0.02410082 ;  ; 1.764295E-9
11077.71 ;  ;  ; 0.02637429 ;  ; 1.764384E-9
11078.28 ;  ;  ; 0.02904983 ;  ; 1.764475E-9
11078.84 ;  ;  ; 0.0321153 ;  ; 1.764564E-9
11079.41 ;  ;  ; 0.03579088 ;  ; 1.764655E-9
11079.97 ;  ;  ; 0.04009413 ;  ; 1.764744E-9
11080.59 ;  ;  ; 0.04590649 ;  ; 1.764843E-9
11081.21 ;  ;  ; 0.05321925 ;  ; 1.764941E-9
11081.52 ;  ;  ; 0.05762791 ;  ; 1.764991E-9
11081.83 ;  ;  ; 0.06268401 ;  ; 1.76504E-9
11082.14 ;  ;  ; 0.06853924 ;  ; 1.765089E-9
11082.44 ;  ;  ; 0.07515439 ;  ; 1.765137E-9
11082.75 ;  ;  ; 0.08322706 ;  ; 1.765187E-9
11083.06 ;  ;  ; 0.09290199 ;  ; 1.765236E-9
11083.22 ;  ;  ; 0.09866801 ;  ; 1.765261E-9
11083.37 ;  ;  ; 0.104639 ;  ; 1.765285E-9
11083.52 ;  ;  ; 0.1112313 ;  ; 1.765309E-9
11083.67 ;  ;  ; 0.1185273 ;  ; 1.765333E-9
11083.83 ;  ;  ; 0.1271907 ;  ; 1.765359E-9
11083.98 ;  ;  ; 0.1362498 ;  ; 1.765382E-9
11084.14 ;  ;  ; 0.1470487 ;  ; 1.765408E-9
11084.29 ;  ;  ; 0.1583774 ;  ; 1.765432E-9
11084.45 ;  ;  ; 0.171916 ;  ; 1.765457E-9
11084.6 ;  ;  ; 0.1861436 ;  ; 1.765481E-9
11084.75 ;  ;  ; 0.2020388 ;  ; 1.765505E-9
11084.9 ;  ;  ; 0.2197947 ;  ; 1.765529E-9
11085.08 ;  ;  ; 0.2438513 ;  ; 1.765558E-9
11085.25 ;  ;  ; 0.2696534 ;  ; 1.765585E-9
11085.43 ;  ;  ; 0.3006263 ;  ; 1.765613E-9
11085.6 ;  ;  ; 0.3337061 ;  ; 1.76564E-9
11085.78 ;  ;  ; 0.3732028 ;  ; 1.765669E-9
11085.84 ;  ;  ; 0.3874648 ;  ; 1.765679E-9
11085.86 ;  ;  ; 0.3923458 ;  ; 1.765682E-9
11085.87 ;  ;  ; 0.3948104 ;  ; 1.765684E-9
11085.88 ;  ;  ; 0.3972913 ;  ; 1.765685E-9
11085.91 ;  ;  ; 0.4048318 ;  ; 1.76569E-9
11085.98 ;  ;  ; 0.4230071 ;  ; 1.765701E-9
11086.13 ;  ;  ; 0.4647908 ;  ; 1.765725E-9
11086.3 ;  ;  ; 0.5170647 ;  ; 1.765752E-9
11086.47 ;  ;  ; 0.5748622 ;  ; 1.765779E-9
11086.65 ;  ;  ; 0.6423727 ;  ; 1.765808E-9
11086.82 ;  ;  ; 0.7123059 ;  ; 1.765835E-9
11086.99 ;  ;  ; 0.7883611 ;  ; 1.765862E-9
11087.16 ;  ;  ; 0.8705655 ;  ; 1.765889E-9
11087.36 ;  ;  ; 0.9750313 ;  ; 1.765921E-9
11087.56 ;  ;  ; 1.087535 ;  ; 1.765953E-9
11087.76 ;  ;  ; 1.207457 ;  ; 1.765985E-9
11087.95 ;  ;  ; 1.327435 ;  ; 1.766015E-9
11088.42 ;  ;  ; 1.642368 ;  ; 1.76609E-9
11088.88 ;  ;  ; 1.95808 ;  ; 1.766163E-9
11089.25 ;  ;  ; 2.199221 ;  ; 1.766222E-9
11089.61 ;  ;  ; 2.406926 ;  ; 1.766279E-9
11090.03 ;  ;  ; 2.596894 ;  ; 1.766346E-9
11090.44 ;  ;  ; 2.711002 ;  ; 1.766411E-9
11090.8 ;  ;  ; 2.74388 ;  ; 1.766469E-9
11090.9 ;  ;  ; 2.741319 ;  ; 1.766485E-9
11091.17 ;  ;  ; 2.709113 ;  ; 1.766528E-9
11091.44 ;  ;  ; 2.64132 ;  ; 1.766571E-9
11091.71 ;  ;  ; 2.540889 ;  ; 1.766614E-9
11091.98 ;  ;  ; 2.412072 ;  ; 1.766657E-9
11092.31 ;  ;  ; 2.223791 ;  ; 1.766709E-9
11092.64 ;  ;  ; 2.011754 ;  ; 1.766762E-9
11093.3 ;  ;  ; 1.560293 ;  ; 1.766867E-9
11093.83 ;  ;  ; 1.213782 ;  ; 1.766951E-9
11094.1 ;  ;  ; 1.053163 ;  ; 1.766994E-9
11094.36 ;  ;  ; 0.9115847 ;  ; 1.767036E-9
11094.63 ;  ;  ; 0.7793452 ;  ; 1.767079E-9
11094.89 ;  ;  ; 0.6666279 ;  ; 1.76712E-9
11095.15 ;  ;  ; 0.568038 ;  ; 1.767162E-9
11095.41 ;  ;  ; 0.4828959 ;  ; 1.767203E-9
11095.66 ;  ;  ; 0.4127774 ;  ; 1.767243E-9
11095.9 ;  ;  ; 0.3552944 ;  ; 1.767281E-9
11096.14 ;  ;  ; 0.3064034 ;  ; 1.767319E-9
11096.38 ;  ;  ; 0.2650649 ;  ; 1.767357E-9
11096.63 ;  ;  ; 0.2289478 ;  ; 1.767397E-9
11096.87 ;  ;  ; 0.1999637 ;  ; 1.767436E-9
11097.11 ;  ;  ; 0.1756801 ;  ; 1.767474E-9
11097.35 ;  ;  ; 0.1553335 ;  ; 1.767512E-9
11097.6 ;  ;  ; 0.1376094 ;  ; 1.767552E-9
11097.84 ;  ;  ; 0.1233384 ;  ; 1.76759E-9
11098.08 ;  ;  ; 0.1112716 ;  ; 1.767628E-9
11098.32 ;  ;  ; 0.1010124 ;  ; 1.767666E-9
11098.56 ;  ;  ; 0.09223465 ;  ; 1.767705E-9
11098.8 ;  ;  ; 0.08467229 ;  ; 1.767743E-9
11099.04 ;  ;  ; 0.07810963 ;  ; 1.767781E-9
11099.28 ;  ;  ; 0.07237267 ;  ; 1.767819E-9
11099.77 ;  ;  ; 0.06266781 ;  ; 1.767897E-9
11100.25 ;  ;  ; 0.05512008 ;  ; 1.767974E-9
11100.74 ;  ;  ; 0.04885791 ;  ; 1.768052E-9
11101.22 ;  ;  ; 0.04377741 ;  ; 1.768128E-9
11101.71 ;  ;  ; 0.0394146 ;  ; 1.768206E-9
11102.19 ;  ;  ; 0.03577455 ;  ; 1.768283E-9
11102.67 ;  ;  ; 0.03263707 ;  ; 1.768359E-9
11103.15 ;  ;  ; 0.02990949 ;  ; 1.768436E-9
11103.64 ;  ;  ; 0.02747413 ;  ; 1.768514E-9
11104.12 ;  ;  ; 0.02537397 ;  ; 1.76859E-9
11105.09 ;  ;  ; 0.02182006 ;  ; 1.768745E-9
11106.06 ;  ;  ; 0.01897898 ;  ; 1.768899E-9
11107.02 ;  ;  ; 0.01669128 ;  ; 1.769052E-9
11107.9 ;  ;  ; 0.01494617 ;  ; 1.769193E-9
11108.78 ;  ;  ; 0.01346586 ;  ; 1.769333E-9
11109.66 ;  ;  ; 0.01219788 ;  ; 1.769473E-9
11110.54 ;  ;  ; 0.01110221 ;  ; 1.769613E-9
11111.42 ;  ;  ; 0.01014828 ;  ; 1.769753E-9
