Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=41 : (z,2n+p) ; MT=28 : (z,n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p)
Incident energy ;  ;  ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
18.02592 ;  ;  ; 0.001658007 ;  ;  ; 14.074 ; 
18.04218 ;  ;  ; 0.001845356 ;  ;  ; 15.86331 ; 
18.05844 ;  ;  ; 0.002072801 ;  ;  ; 18.13921 ; 
18.06657 ;  ;  ; 0.002206525 ;  ;  ; 19.52695 ; 
18.0747 ;  ;  ; 0.002357321 ;  ;  ; 21.13287 ; 
18.08283 ;  ;  ; 0.002528951 ;  ;  ; 23.00969 ; 
18.09096 ;  ;  ; 0.002726182 ;  ;  ; 25.22507 ; 
18.09784 ;  ;  ; 0.002917511 ;  ;  ; 27.42768 ; 
18.10472 ;  ;  ; 0.003135954 ;  ;  ; 29.99924 ; 
18.1116 ;  ;  ; 0.003386919 ;  ;  ; 33.01868 ; 
18.11848 ;  ;  ; 0.003676855 ;  ;  ; 36.58093 ; 
18.12536 ;  ;  ; 0.004013383 ;  ;  ; 40.79902 ; 
18.13224 ;  ;  ; 0.004405395 ;  ;  ; 45.80592 ; 
18.13912 ;  ;  ; 0.004863133 ;  ;  ; 51.75595 ; 
18.146 ;  ;  ; 0.005398205 ;  ;  ; 58.8255 ; 
18.15288 ;  ;  ; 0.00602354 ;  ;  ; 67.21268 ; 
18.15976 ;  ;  ; 0.006753241 ;  ;  ; 77.13561 ; 
18.16664 ;  ;  ; 0.007602328 ;  ;  ; 88.82903 ; 
18.17352 ;  ;  ; 0.008586343 ;  ;  ; 102.5388 ; 
18.1804 ;  ;  ; 0.00972081 ;  ;  ; 118.5143 ; 
18.18728 ;  ;  ; 0.01102053 ;  ;  ; 136.9979 ; 
18.19416 ;  ;  ; 0.01249875 ;  ;  ; 158.2126 ; 
18.20103 ;  ;  ; 0.01416358 ;  ;  ; 182.3101 ; 
18.20854 ;  ;  ; 0.01620745 ;  ;  ; 212.1437 ; 
18.21605 ;  ;  ; 0.01848759 ;  ;  ; 245.7044 ; 
18.22356 ;  ;  ; 0.02099808 ;  ;  ; 282.9526 ; 
18.23106 ;  ;  ; 0.02371914 ;  ;  ; 323.6422 ; 
18.23857 ;  ;  ; 0.02663071 ;  ;  ; 367.5213 ; 
18.24607 ;  ;  ; 0.02968581 ;  ;  ; 413.9297 ; 
18.26108 ;  ;  ; 0.03602586 ;  ;  ; 511.466 ; 
18.27859 ;  ;  ; 0.04317087 ;  ;  ; 623.7689 ; 
18.2961 ;  ;  ; 0.04906017 ;  ;  ; 719.5176 ; 
18.30597 ;  ;  ; 0.05144265 ;  ;  ; 760.1947 ; 
18.31583 ;  ;  ; 0.05296193 ;  ;  ; 788.2391 ; 
18.33 ;  ;  ; 0.05346014 ;  ;  ; 803.3743 ; 
18.33473 ;  ;  ; 0.05316909 ;  ;  ; 801.4885 ; 
18.343 ;  ;  ; 0.05212217 ;  ;  ; 789.9087 ; 
18.35127 ;  ;  ; 0.05042956 ;  ;  ; 768.265 ; 
18.35954 ;  ;  ; 0.04815986 ;  ;  ; 737.4767 ; 
18.3678 ;  ;  ; 0.04540693 ;  ;  ; 698.8615 ; 
18.38513 ;  ;  ; 0.03853076 ;  ;  ; 599.241 ; 
18.40245 ;  ;  ; 0.03103742 ;  ;  ; 487.4437 ; 
18.41899 ;  ;  ; 0.02417419 ;  ;  ; 382.6135 ; 
18.42726 ;  ;  ; 0.0210499 ;  ;  ; 334.0591 ; 
18.43553 ;  ;  ; 0.01819934 ;  ;  ; 289.203 ; 
18.4438 ;  ;  ; 0.01565175 ;  ;  ; 248.5516 ; 
18.45207 ;  ;  ; 0.0134203 ;  ;  ; 212.3627 ; 
18.46034 ;  ;  ; 0.0115045 ;  ;  ; 180.6794 ; 
18.4686 ;  ;  ; 0.009894912 ;  ;  ; 153.4009 ; 
18.47648 ;  ;  ; 0.008625278 ;  ;  ; 131.2071 ; 
18.48435 ;  ;  ; 0.007595867 ;  ;  ; 112.4706 ; 
18.49223 ;  ;  ; 0.006782061 ;  ;  ; 96.80343 ; 
18.5001 ;  ;  ; 0.006164073 ;  ;  ; 83.89087 ; 
18.50483 ;  ;  ; 0.005877769 ;  ;  ; 77.29941 ; 
18.50955 ;  ;  ; 0.005650917 ;  ;  ; 71.50886 ; 
18.519 ;  ;  ; 0.00536005 ;  ;  ; 62.01226 ; 
18.52845 ;  ;  ; 0.005270246 ;  ;  ; 54.91954 ; 
18.5379 ;  ;  ; 0.005370136 ;  ;  ; 49.83877 ; 
18.54735 ;  ;  ; 0.005659482 ;  ;  ; 46.47433 ; 
18.5568 ;  ;  ; 0.006150188 ;  ;  ; 44.62778 ; 
18.56625 ;  ;  ; 0.006867092 ;  ;  ; 44.19486 ; 
18.5757 ;  ;  ; 0.007848505 ;  ;  ; 45.16033 ; 
18.58161 ;  ;  ; 0.008619242 ;  ;  ; 46.50143 ; 
18.58752 ;  ;  ; 0.009528781 ;  ;  ; 48.44548 ; 
18.59343 ;  ;  ; 0.01059429 ;  ;  ; 51.03397 ; 
18.59933 ;  ;  ; 0.01183233 ;  ;  ; 54.31116 ; 
18.60524 ;  ;  ; 0.01326719 ;  ;  ; 58.34591 ; 
18.61114 ;  ;  ; 0.01491494 ;  ;  ; 63.18764 ; 
18.61705 ;  ;  ; 0.01680249 ;  ;  ; 68.91928 ; 
18.62295 ;  ;  ; 0.01894436 ;  ;  ; 75.58838 ; 
18.62886 ;  ;  ; 0.02136761 ;  ;  ; 83.28227 ; 
18.63477 ;  ;  ; 0.02408655 ;  ;  ; 92.04938 ; 
18.64068 ;  ;  ; 0.02711576 ;  ;  ; 101.9389 ; 
18.64658 ;  ;  ; 0.0304596 ;  ;  ; 112.9668 ; 
18.65839 ;  ;  ; 0.03812569 ;  ;  ; 138.5568 ; 
18.6702 ;  ;  ; 0.04703876 ;  ;  ; 168.6735 ; 
18.68123 ;  ;  ; 0.05633077 ;  ;  ; 200.3572 ; 
18.69225 ;  ;  ; 0.06627335 ;  ;  ; 234.5089 ; 
18.7143 ;  ;  ; 0.08648952 ;  ;  ; 304.6399 ; 
18.73084 ;  ;  ; 0.09985173 ;  ;  ; 351.5832 ; 
18.73911 ;  ;  ; 0.105275 ;  ;  ; 370.8582 ; 
18.74738 ;  ;  ; 0.1095681 ;  ;  ; 386.3029 ; 
18.75869 ;  ;  ; 0.113298 ;  ;  ; 400.105 ; 
18.77 ;  ;  ; 0.1142965 ;  ;  ; 404.5009 ; 
18.77672 ;  ;  ; 0.1135518 ;  ;  ; 402.4775 ; 
18.78877 ;  ;  ; 0.1097938 ;  ;  ; 390.405 ; 
18.80081 ;  ;  ; 0.1032322 ;  ;  ; 368.4946 ; 
18.81833 ;  ;  ; 0.08983839 ;  ;  ; 322.9622 ; 
18.83584 ;  ;  ; 0.07387511 ;  ;  ; 268.0725 ; 
18.84967 ;  ;  ; 0.0609233 ;  ;  ; 223.2128 ; 
18.8635 ;  ;  ; 0.0486834 ;  ;  ; 180.5822 ; 
18.87733 ;  ;  ; 0.03780401 ;  ;  ; 142.4855 ; 
18.88424 ;  ;  ; 0.03299904 ;  ;  ; 125.5886 ; 
18.89115 ;  ;  ; 0.02864381 ;  ;  ; 110.2284 ; 
18.89669 ;  ;  ; 0.02547939 ;  ;  ; 99.03675 ; 
18.90222 ;  ;  ; 0.02260689 ;  ;  ; 88.85091 ; 
18.90775 ;  ;  ; 0.02001177 ;  ;  ; 79.62304 ; 
18.91328 ;  ;  ; 0.017682 ;  ;  ; 71.3141 ; 
18.91881 ;  ;  ; 0.01560294 ;  ;  ; 63.87556 ; 
18.92434 ;  ;  ; 0.01375802 ;  ;  ; 57.25201 ; 
18.92987 ;  ;  ; 0.01212952 ;  ;  ; 51.38357 ; 
18.9354 ;  ;  ; 0.01069911 ;  ;  ; 46.20803 ; 
18.94094 ;  ;  ; 0.009446294 ;  ;  ; 41.65498 ; 
18.94647 ;  ;  ; 0.008357545 ;  ;  ; 37.67907 ; 
18.952 ;  ;  ; 0.007413133 ;  ;  ; 34.21208 ; 
18.95753 ;  ;  ; 0.006596706 ;  ;  ; 31.19769 ; 
18.96306 ;  ;  ; 0.005893057 ;  ;  ; 28.58342 ; 
18.96859 ;  ;  ; 0.005288234 ;  ;  ; 26.32103 ; 
18.97412 ;  ;  ; 0.004769592 ;  ;  ; 24.36674 ; 
18.97965 ;  ;  ; 0.00432581 ;  ;  ; 22.68127 ; 
18.98519 ;  ;  ; 0.003946222 ;  ;  ; 21.2274 ; 
18.99072 ;  ;  ; 0.003623387 ;  ;  ; 19.97983 ; 
18.99625 ;  ;  ; 0.003348925 ;  ;  ; 18.90925 ; 
19.00178 ;  ;  ; 0.003116269 ;  ;  ; 17.993 ; 
19.00731 ;  ;  ; 0.002919832 ;  ;  ; 17.21187 ; 
19.01284 ;  ;  ; 0.00275491 ;  ;  ; 16.54984 ; 
19.0239 ;  ;  ; 0.002504683 ;  ;  ; 15.5332 ; 
19.03497 ;  ;  ; 0.002342258 ;  ;  ; 14.86774 ; 
19.04603 ;  ;  ; 0.002253778 ;  ;  ; 14.515 ; 
19.05709 ;  ;  ; 0.002232226 ;  ;  ; 14.46489 ; 
19.06815 ;  ;  ; 0.002276825 ;  ;  ; 14.73546 ; 
19.07507 ;  ;  ; 0.002340155 ;  ;  ; 15.08633 ; 
19.08198 ;  ;  ; 0.002432902 ;  ;  ; 15.59434 ; 
19.0889 ;  ;  ; 0.002558012 ;  ;  ; 16.28044 ; 
19.09581 ;  ;  ; 0.002718384 ;  ;  ; 17.16565 ; 
19.10273 ;  ;  ; 0.002918259 ;  ;  ; 18.27883 ; 
19.10964 ;  ;  ; 0.003161236 ;  ;  ; 19.64577 ; 
19.11656 ;  ;  ; 0.00345247 ;  ;  ; 21.30158 ; 
19.12347 ;  ;  ; 0.003795653 ;  ;  ; 23.27367 ; 
19.13039 ;  ;  ; 0.004196193 ;  ;  ; 25.59982 ; 
19.1373 ;  ;  ; 0.004656942 ;  ;  ; 28.30365 ; 
19.14422 ;  ;  ; 0.005182557 ;  ;  ; 31.41979 ; 
19.15113 ;  ;  ; 0.005773801 ;  ;  ; 34.96036 ; 
19.15805 ;  ;  ; 0.006433285 ;  ;  ; 38.94883 ; 
19.16496 ;  ;  ; 0.007158257 ;  ;  ; 43.37664 ; 
19.17878 ;  ;  ; 0.008793344 ;  ;  ; 53.51401 ; 
19.19169 ;  ;  ; 0.01050191 ;  ;  ; 64.31806 ; 
19.20459 ;  ;  ; 0.01230655 ;  ;  ; 75.97139 ; 
19.2304 ;  ;  ; 0.01576113 ;  ;  ; 99.18991 ; 
19.24331 ;  ;  ; 0.0171447 ;  ;  ; 109.094 ; 
19.25622 ;  ;  ; 0.01812529 ;  ;  ; 116.7264 ; 
19.26811 ;  ;  ; 0.01858635 ;  ;  ; 121.1497 ; 
19.28 ;  ;  ; 0.01857821 ;  ;  ; 122.718 ; 
19.28754 ;  ;  ; 0.01832641 ;  ;  ; 122.1764 ; 
19.29508 ;  ;  ; 0.01789105 ;  ;  ; 120.4693 ; 
19.30372 ;  ;  ; 0.01718469 ;  ;  ; 117.1719 ; 
19.31235 ;  ;  ; 0.01628675 ;  ;  ; 112.6085 ; 
19.32961 ;  ;  ; 0.01406891 ;  ;  ; 100.5917 ; 
19.36567 ;  ;  ; 0.008976656 ;  ;  ; 71.61027 ; 
19.37879 ;  ;  ; 0.00740927 ;  ;  ; 62.70008 ; 
19.38535 ;  ;  ; 0.006735561 ;  ;  ; 58.95063 ; 
19.3919 ;  ;  ; 0.006145304 ;  ;  ; 55.74981 ; 
19.39846 ;  ;  ; 0.005640719 ;  ;  ; 53.12343 ; 
19.40501 ;  ;  ; 0.005225146 ;  ;  ; 51.09955 ; 
19.41157 ;  ;  ; 0.004897068 ;  ;  ; 49.67697 ; 
19.41812 ;  ;  ; 0.004655366 ;  ;  ; 48.8507 ; 
19.42386 ;  ;  ; 0.004511157 ;  ;  ; 48.59703 ; 
19.4296 ;  ;  ; 0.004426478 ;  ;  ; 48.75867 ; 
19.43534 ;  ;  ; 0.004397081 ;  ;  ; 49.30553 ; 
19.44107 ;  ;  ; 0.004417978 ;  ;  ; 50.19946 ; 
19.45254 ;  ;  ; 0.004588302 ;  ;  ; 52.8617 ; 
19.46401 ;  ;  ; 0.004888718 ;  ;  ; 56.35802 ; 
19.48204 ;  ;  ; 0.005495785 ;  ;  ; 62.47823 ; 
19.50007 ;  ;  ; 0.006086838 ;  ;  ; 67.82337 ; 
19.50663 ;  ;  ; 0.00626148 ;  ;  ; 69.26369 ; 
19.51832 ;  ;  ; 0.006486537 ;  ;  ; 70.88693 ; 
19.53 ;  ;  ; 0.006577507 ;  ;  ; 71.11212 ; 
19.5388 ;  ;  ; 0.006548065 ;  ;  ; 70.29338 ; 
19.54759 ;  ;  ; 0.006433284 ;  ;  ; 68.63405 ; 
19.55701 ;  ;  ; 0.006219911 ;  ;  ; 65.98213 ; 
19.56642 ;  ;  ; 0.005922985 ;  ;  ; 62.53962 ; 
19.58525 ;  ;  ; 0.005135809 ;  ;  ; 53.88811 ; 
19.61337 ;  ;  ; 0.003742631 ;  ;  ; 39.23064 ; 
19.62743 ;  ;  ; 0.003068303 ;  ;  ; 32.29116 ; 
19.64149 ;  ;  ; 0.002462585 ;  ;  ; 26.11414 ; 
19.65468 ;  ;  ; 0.001975856 ;  ;  ; 21.17827 ; 
19.66127 ;  ;  ; 0.001764615 ;  ;  ; 19.04053 ; 
19.66786 ;  ;  ; 0.001574666 ;  ;  ; 17.11854 ; 
19.67445 ;  ;  ; 0.001405428 ;  ;  ; 15.40447 ; 
19.68104 ;  ;  ; 0.00125596 ;  ;  ; 13.88723 ; 
19.68763 ;  ;  ; 0.001125053 ;  ;  ; 12.55337 ; 
19.69422 ;  ;  ; 0.001011322 ;  ;  ; 11.3879 ; 
19.70081 ;  ;  ; 9.132736E-4 ;  ;  ; 10.37507 ; 
19.7074 ;  ;  ; 8.293788E-4 ;  ;  ; 9.498971 ; 
19.71399 ;  ;  ; 7.581225E-4 ;  ;  ; 8.744054 ; 
19.72058 ;  ;  ; 6.980463E-4 ;  ;  ; 8.095494 ; 
19.72717 ;  ;  ; 6.477787E-4 ;  ;  ; 7.539475 ; 
19.73376 ;  ;  ; 6.060556E-4 ;  ;  ; 7.063361 ; 
19.74035 ;  ;  ; 5.717316E-4 ;  ;  ; 6.655783 ; 
19.74694 ;  ;  ; 5.437847E-4 ;  ;  ; 6.306661 ; 
19.75397 ;  ;  ; 5.199903E-4 ;  ;  ; 5.988753 ; 
19.761 ;  ;  ; 5.014853E-4 ;  ;  ; 5.718129 ; 
19.77067 ;  ;  ; 4.83215E-4 ;  ;  ; 5.409003 ; 
19.78034 ;  ;  ; 4.717351E-4 ;  ;  ; 5.158249 ; 
19.79967 ;  ;  ; 4.64132E-4 ;  ;  ; 4.784022 ; 
19.819 ;  ;  ; 4.713626E-4 ;  ;  ; 4.525557 ; 
19.83833 ;  ;  ; 4.892681E-4 ;  ;  ; 4.343141 ; 
19.85766 ;  ;  ; 5.155299E-4 ;  ;  ; 4.214074 ; 
19.87699 ;  ;  ; 5.488871E-4 ;  ;  ; 4.125065 ; 
19.89632 ;  ;  ; 5.887036E-4 ;  ;  ; 4.068058 ; 
19.91565 ;  ;  ; 6.347402E-4 ;  ;  ; 4.038022 ; 
19.93674 ;  ;  ; 6.921205E-4 ;  ;  ; 4.032345 ; 
19.95783 ;  ;  ; 7.573272E-4 ;  ;  ; 4.052634 ; 
19.97892 ;  ;  ; 8.310324E-4 ;  ;  ; 4.097776 ; 
20.0 ;  ;  ; 9.141933E-4 ;  ;  ; 4.16768 ; 
20.02969 ;  ;  ; 0.001050179 ;  ;  ; 4.310165 ; 
20.05938 ;  ;  ; 0.001213507 ;  ;  ; 4.510143 ; 
20.08907 ;  ;  ; 0.001413171 ;  ;  ; 4.779983 ; 
20.10391 ;  ;  ; 0.001530933 ;  ;  ; 4.947694 ; 
20.11875 ;  ;  ; 0.001664165 ;  ;  ; 5.143125 ; 
20.1336 ;  ;  ; 0.001816779 ;  ;  ; 5.373331 ; 
20.14844 ;  ;  ; 0.001993765 ;  ;  ; 5.648176 ; 
20.16329 ;  ;  ; 0.00220243 ;  ;  ; 5.983103 ; 
20.17813 ;  ;  ; 0.002451898 ;  ;  ; 6.399671 ; 
20.19298 ;  ;  ; 0.002754603 ;  ;  ; 6.929776 ; 
20.20782 ;  ;  ; 0.003124818 ;  ;  ; 7.615419 ; 
20.22266 ;  ;  ; 0.003579119 ;  ;  ; 8.511952 ; 
20.2375 ;  ;  ; 0.004133552 ;  ;  ; 9.685173 ; 
20.25012 ;  ;  ; 0.004693141 ;  ;  ; 10.95372 ; 
20.26274 ;  ;  ; 0.005336838 ;  ;  ; 12.51502 ; 
20.27536 ;  ;  ; 0.006060311 ;  ;  ; 14.40079 ; 
20.28797 ;  ;  ; 0.006849141 ;  ;  ; 16.62328 ; 
20.30059 ;  ;  ; 0.007679762 ;  ;  ; 19.17446 ; 
20.31321 ;  ;  ; 0.008515461 ;  ;  ; 22.00912 ; 
20.33844 ;  ;  ; 0.01001344 ;  ;  ; 28.18275 ; 
20.34883 ;  ;  ; 0.01048779 ;  ;  ; 30.7452 ; 
20.35922 ;  ;  ; 0.01084097 ;  ;  ; 33.20922 ; 
20.36961 ;  ;  ; 0.01105516 ;  ;  ; 35.50601 ; 
20.38 ;  ;  ; 0.01112201 ;  ;  ; 37.58298 ; 
20.395 ;  ;  ; 0.01096824 ;  ;  ; 40.14768 ; 
20.4 ;  ;  ; 0.01085923 ;  ;  ; 40.89427 ; 
20.415 ;  ;  ; 0.01040946 ;  ;  ; 42.90338 ; 
20.43418 ;  ;  ; 0.00975215 ;  ;  ; 45.451 ; 
20.44393 ;  ;  ; 0.009495605 ;  ;  ; 47.08752 ; 
20.45367 ;  ;  ; 0.009370531 ;  ;  ; 49.23765 ; 
20.45988 ;  ;  ; 0.00938922 ;  ;  ; 50.99842 ; 
20.46608 ;  ;  ; 0.009505283 ;  ;  ; 53.15015 ; 
20.4745 ;  ;  ; 0.009851138 ;  ;  ; 56.85215 ; 
20.48291 ;  ;  ; 0.01045481 ;  ;  ; 61.65037 ; 
20.49133 ;  ;  ; 0.01136372 ;  ;  ; 67.79261 ; 
20.49974 ;  ;  ; 0.01262086 ;  ;  ; 75.50786 ; 
20.50816 ;  ;  ; 0.01427247 ;  ;  ; 85.0579 ; 
20.51657 ;  ;  ; 0.01635417 ;  ;  ; 96.65183 ; 
20.52499 ;  ;  ; 0.01890475 ;  ;  ; 110.5247 ; 
20.5334 ;  ;  ; 0.02194357 ;  ;  ; 126.8099 ; 
20.54182 ;  ;  ; 0.02549188 ;  ;  ; 145.6539 ; 
20.55024 ;  ;  ; 0.02954563 ;  ;  ; 167.0685 ; 
20.55866 ;  ;  ; 0.034086 ;  ;  ; 190.9858 ; 
20.56707 ;  ;  ; 0.03906688 ;  ;  ; 217.1908 ; 
20.58391 ;  ;  ; 0.05010217 ;  ;  ; 275.2481 ; 
20.60074 ;  ;  ; 0.06184036 ;  ;  ; 337.099 ; 
20.61845 ;  ;  ; 0.07370263 ;  ;  ; 399.7579 ; 
20.63263 ;  ;  ; 0.08181417 ;  ;  ; 442.7236 ; 
20.6468 ;  ;  ; 0.08785186 ;  ;  ; 474.8075 ; 
20.6584 ;  ;  ; 0.09081942 ;  ;  ; 490.6602 ; 
20.67 ;  ;  ; 0.09177656 ;  ;  ; 495.8793 ; 
20.6816 ;  ;  ; 0.09065695 ;  ;  ; 490.0853 ; 
20.69103 ;  ;  ; 0.08827031 ;  ;  ; 477.5266 ; 
20.70045 ;  ;  ; 0.08468398 ;  ;  ; 458.575 ; 
20.70988 ;  ;  ; 0.08005745 ;  ;  ; 434.0665 ; 
20.7193 ;  ;  ; 0.0746064 ;  ;  ; 405.1374 ; 
20.73126 ;  ;  ; 0.06685201 ;  ;  ; 363.9121 ; 
20.74322 ;  ;  ; 0.05861209 ;  ;  ; 320.0265 ; 
20.76714 ;  ;  ; 0.04240904 ;  ;  ; 233.4934 ; 
20.77856 ;  ;  ; 0.03542886 ;  ;  ; 196.1014 ; 
20.78998 ;  ;  ; 0.02919346 ;  ;  ; 162.6205 ; 
20.8014 ;  ;  ; 0.02378674 ;  ;  ; 133.5079 ; 
20.81281 ;  ;  ; 0.01922686 ;  ;  ; 108.8709 ; 
20.81852 ;  ;  ; 0.01725043 ;  ;  ; 98.15859 ; 
20.82423 ;  ;  ; 0.01546701 ;  ;  ; 88.46889 ; 
20.82994 ;  ;  ; 0.01386624 ;  ;  ; 79.74757 ; 
20.83565 ;  ;  ; 0.01243655 ;  ;  ; 71.93374 ; 
20.84136 ;  ;  ; 0.01116557 ;  ;  ; 64.96224 ; 
20.84707 ;  ;  ; 0.01004056 ;  ;  ; 58.76574 ; 
20.85278 ;  ;  ; 0.009048738 ;  ;  ; 53.27657 ; 
20.85848 ;  ;  ; 0.008178967 ;  ;  ; 48.43617 ; 
20.86555 ;  ;  ; 0.007249156 ;  ;  ; 43.224 ; 
20.87262 ;  ;  ; 0.006464204 ;  ;  ; 38.78132 ; 
20.87969 ;  ;  ; 0.005804301 ;  ;  ; 35.00265 ; 
20.88675 ;  ;  ; 0.005252332 ;  ;  ; 31.79703 ; 
20.89382 ;  ;  ; 0.004790964 ;  ;  ; 29.07111 ; 
20.90089 ;  ;  ; 0.004407278 ;  ;  ; 26.75602 ; 
20.90796 ;  ;  ; 0.004089412 ;  ;  ; 24.78804 ; 
20.91502 ;  ;  ; 0.003827614 ;  ;  ; 23.11503 ; 
20.92209 ;  ;  ; 0.003612664 ;  ;  ; 21.68638 ; 
20.92916 ;  ;  ; 0.003437899 ;  ;  ; 20.46626 ; 
20.94329 ;  ;  ; 0.003186815 ;  ;  ; 18.53096 ; 
20.95742 ;  ;  ; 0.003039374 ;  ;  ; 17.11539 ; 
20.97155 ;  ;  ; 0.002973423 ;  ;  ; 16.09404 ; 
20.9846 ;  ;  ; 0.002973374 ;  ;  ; 15.43285 ; 
20.99765 ;  ;  ; 0.003026139 ;  ;  ; 15.00665 ; 
21.0107 ;  ;  ; 0.003130037 ;  ;  ; 14.80195 ; 
21.02375 ;  ;  ; 0.003286488 ;  ;  ; 14.82429 ; 
21.04224 ;  ;  ; 0.003606822 ;  ;  ; 15.29783 ; 
21.05148 ;  ;  ; 0.003815798 ;  ;  ; 15.76753 ; 
21.06072 ;  ;  ; 0.004061762 ;  ;  ; 16.42717 ; 
21.06997 ;  ;  ; 0.004348968 ;  ;  ; 17.31213 ; 
21.07921 ;  ;  ; 0.004681074 ;  ;  ; 18.46172 ; 
21.08845 ;  ;  ; 0.005062828 ;  ;  ; 19.92453 ; 
21.09769 ;  ;  ; 0.005498657 ;  ;  ; 21.75395 ; 
21.10694 ;  ;  ; 0.005993266 ;  ;  ; 24.01004 ; 
21.11618 ;  ;  ; 0.006549175 ;  ;  ; 26.74676 ; 
21.12542 ;  ;  ; 0.007169683 ;  ;  ; 30.02314 ; 
21.13466 ;  ;  ; 0.007856669 ;  ;  ; 33.88989 ; 
21.14391 ;  ;  ; 0.008611985 ;  ;  ; 38.39213 ; 
21.15315 ;  ;  ; 0.00943443 ;  ;  ; 43.54452 ; 
21.16239 ;  ;  ; 0.01032533 ;  ;  ; 49.35622 ; 
21.17163 ;  ;  ; 0.01128648 ;  ;  ; 55.80911 ; 
21.18577 ;  ;  ; 0.0129055 ;  ;  ; 66.82318 ; 
21.1999 ;  ;  ; 0.01474308 ;  ;  ; 78.98113 ; 
21.21403 ;  ;  ; 0.01689431 ;  ;  ; 91.97526 ; 
21.22816 ;  ;  ; 0.01952902 ;  ;  ; 105.505 ; 
21.24121 ;  ;  ; 0.02262036 ;  ;  ; 118.3203 ; 
21.25184 ;  ;  ; 0.0258076 ;  ;  ; 129.0001 ; 
21.26247 ;  ;  ; 0.02979719 ;  ;  ; 140.022 ; 
21.27 ;  ;  ; 0.03322233 ;  ;  ; 148.1531 ; 
21.28005 ;  ;  ; 0.03871513 ;  ;  ; 159.6242 ; 
21.28881 ;  ;  ; 0.0444836 ;  ;  ; 170.4044 ; 
21.29757 ;  ;  ; 0.05126645 ;  ;  ; 182.1183 ; 
21.29944 ;  ;  ; 0.05285287 ;  ;  ; 184.7576 ; 
21.30645 ;  ;  ; 0.05924635 ;  ;  ; 195.1286 ; 
21.31345 ;  ;  ; 0.06634034 ;  ;  ; 206.2833 ; 
21.32745 ;  ;  ; 0.08259409 ;  ;  ; 231.0922 ; 
21.33772 ;  ;  ; 0.09608019 ;  ;  ; 251.298 ; 
21.34799 ;  ;  ; 0.1105684 ;  ;  ; 272.8401 ; 
21.36853 ;  ;  ; 0.1407387 ;  ;  ; 317.3612 ; 
21.376 ;  ;  ; 0.151397 ;  ;  ; 332.9277 ; 
21.39187 ;  ;  ; 0.1718506 ;  ;  ; 362.2134 ; 
21.40774 ;  ;  ; 0.1873697 ;  ;  ; 383.042 ; 
21.41887 ;  ;  ; 0.1942301 ;  ;  ; 390.7626 ; 
21.43 ;  ;  ; 0.1972472 ;  ;  ; 391.9229 ; 
21.43765 ;  ;  ; 0.1969871 ;  ;  ; 388.7581 ; 
21.4533 ;  ;  ; 0.1906517 ;  ;  ; 372.5509 ; 
21.46895 ;  ;  ; 0.1773783 ;  ;  ; 345.0025 ; 
21.48021 ;  ;  ; 0.1644866 ;  ;  ; 320.0147 ; 
21.49146 ;  ;  ; 0.1497182 ;  ;  ; 292.458 ; 
21.51397 ;  ;  ; 0.1178745 ;  ;  ; 235.865 ; 
21.52589 ;  ;  ; 0.1014387 ;  ;  ; 208.152 ; 
21.53781 ;  ;  ; 0.08620644 ;  ;  ; 183.5744 ; 
21.54973 ;  ;  ; 0.07261936 ;  ;  ; 162.7959 ; 
21.56164 ;  ;  ; 0.06091229 ;  ;  ; 146.0332 ; 
21.56827 ;  ;  ; 0.05522446 ;  ;  ; 138.3737 ; 
21.57489 ;  ;  ; 0.05012146 ;  ;  ; 131.8253 ; 
21.58151 ;  ;  ; 0.04556762 ;  ;  ; 126.2715 ; 
21.58813 ;  ;  ; 0.04152729 ;  ;  ; 121.5899 ; 
21.59608 ;  ;  ; 0.0372942 ;  ;  ; 116.9301 ; 
21.60402 ;  ;  ; 0.03366486 ;  ;  ; 113.0946 ; 
21.61196 ;  ;  ; 0.03055061 ;  ;  ; 109.8351 ; 
21.6199 ;  ;  ; 0.02786997 ;  ;  ; 106.9234 ; 
21.6287 ;  ;  ; 0.02531305 ;  ;  ; 103.8554 ; 
21.63749 ;  ;  ; 0.02310372 ;  ;  ; 100.7334 ; 
21.64 ;  ;  ; 0.02252459 ;  ;  ; 99.80487 ; 
21.64754 ;  ;  ; 0.02089853 ;  ;  ; 96.86685 ; 
21.65508 ;  ;  ; 0.01941399 ;  ;  ; 93.65709 ; 
21.67395 ;  ;  ; 0.0161358 ;  ;  ; 84.2647 ; 
21.69281 ;  ;  ; 0.01328164 ;  ;  ; 73.17713 ; 
21.71007 ;  ;  ; 0.01095984 ;  ;  ; 62.27661 ; 
21.72733 ;  ;  ; 0.008922437 ;  ;  ; 51.54546 ; 
21.73596 ;  ;  ; 0.008019293 ;  ;  ; 46.49485 ; 
21.74459 ;  ;  ; 0.00719709 ;  ;  ; 41.76049 ; 
21.75322 ;  ;  ; 0.006457072 ;  ;  ; 37.3991 ; 
21.76185 ;  ;  ; 0.005798827 ;  ;  ; 33.44811 ; 
21.77276 ;  ;  ; 0.005080388 ;  ;  ; 29.06861 ; 
